layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920294218.6092688,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,9270,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294219.363392,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,9271,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294220.3631108,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,9272,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294221.36394,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,9273,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.902548,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,,,,week1_monday.tcpdump,9274,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.9027108,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,,,,week1_monday.tcpdump,9275,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.902869,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,,,,week1_monday.tcpdump,9276,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.903026,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,,,,week1_monday.tcpdump,9277,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.904035,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,,,,week1_monday.tcpdump,9278,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.904242,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,,,,week1_monday.tcpdump,9279,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.9044348,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,,,,week1_monday.tcpdump,9280,,
Ether,60,IP,46,ICMP,26.0,Raw,18.0,Padding,8.0,920294221.9046288,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,,,,week1_monday.tcpdump,9281,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920294222.165593,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,196.227.33.189,,53.0,53.0,week1_monday.tcpdump,9282,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920294222.166282,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,9283,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294222.528772,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,2.0,3642.0,79.0,week1_monday.tcpdump,9284,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294222.5291528,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,18.0,79.0,3642.0,week1_monday.tcpdump,9285,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.529872,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,16.0,3642.0,79.0,week1_monday.tcpdump,9286,,
Ether,60,IP,46,TCP,26.0,Raw,6.0,Padding,3.0,920294222.530077,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,24.0,3642.0,79.0,week1_monday.tcpdump,9287,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.5425428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,16.0,79.0,3642.0,week1_monday.tcpdump,9288,,
Ether,60,IP,46,TCP,26.0,Raw,6.0,Padding,4.0,920294222.5432132,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,24.0,3642.0,79.0,week1_monday.tcpdump,9289,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.5625528,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,16.0,79.0,3642.0,week1_monday.tcpdump,9290,,
Ether,443,IP,429,TCP,409.0,Raw,389.0,,,920294222.646477,443,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,24.0,79.0,3642.0,week1_monday.tcpdump,9291,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.6465732,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,17.0,79.0,3642.0,week1_monday.tcpdump,9292,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.647518,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,16.0,3642.0,79.0,week1_monday.tcpdump,9293,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.6801132,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,17.0,3642.0,79.0,week1_monday.tcpdump,9294,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294222.680334,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,16.0,79.0,3642.0,week1_monday.tcpdump,9295,,
Dot3,54,LLC,40,Raw,37.0,,,,,920294223.363802,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week1_monday.tcpdump,9296,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920294223.687576,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,195.115.218.108,,53.0,53.0,week1_monday.tcpdump,9297,,
Ether,142,IP,128,UDP,108.0,DNS,100.0,,,920294223.688916,142,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,9298,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294223.6966288,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,2.0,32778.0,25.0,week1_monday.tcpdump,9299,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294223.697054,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,18.0,25.0,32778.0,week1_monday.tcpdump,9300,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.6977608,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,16.0,32778.0,25.0,week1_monday.tcpdump,9301,,
Ether,86,IP,72,UDP,52.0,DNS,44.0,,,920294223.717683,86,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,9302,,
Ether,175,IP,161,UDP,141.0,DNS,133.0,,,920294223.7188152,175,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,192.168.1.10,,53.0,53.0,week1_monday.tcpdump,9303,,
Ether,136,IP,122,TCP,102.0,SMTPResponse,82.0,,,920294223.723986,136,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9304,,
Ether,68,IP,54,TCP,34.0,SMTPRequest,14.0,,,920294223.725174,68,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9305,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920294223.725543,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9306,,
Ether,83,IP,69,TCP,49.0,SMTPRequest,29.0,,,920294223.726519,83,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9307,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920294223.726786,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9308,,
Ether,86,IP,72,TCP,52.0,SMTPRequest,32.0,,,920294223.727748,86,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9309,,
Ether,85,IP,71,TCP,51.0,SMTPResponse,31.0,,,920294223.7279892,85,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9310,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294223.728898,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9311,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920294223.729998,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9312,,
Ether,711,IP,697,TCP,677.0,SMTPRequest,657.0,,,920294223.733774,711,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9313,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.7525448,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,16.0,25.0,32778.0,week1_monday.tcpdump,9314,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,Padding,3.0,920294223.753218,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9315,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920294223.755244,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9316,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294223.756127,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,24.0,32778.0,25.0,week1_monday.tcpdump,9317,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920294223.756385,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,24.0,25.0,32778.0,week1_monday.tcpdump,9318,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.756956,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,17.0,25.0,32778.0,week1_monday.tcpdump,9319,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.757441,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,17.0,32778.0,25.0,week1_monday.tcpdump,9320,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.757632,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,135.13.216.191,172.16.112.50,16.0,25.0,32778.0,week1_monday.tcpdump,9321,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.757726,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,135.13.216.191,16.0,32778.0,25.0,week1_monday.tcpdump,9322,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294223.763706,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,2.0,32779.0,25.0,week1_monday.tcpdump,9323,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294223.764053,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,18.0,25.0,32779.0,week1_monday.tcpdump,9324,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294223.764761,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,16.0,32779.0,25.0,week1_monday.tcpdump,9325,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294224.6268232,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,2.0,2610.0,25.0,week1_monday.tcpdump,9326,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294224.627726,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,18.0,25.0,2610.0,week1_monday.tcpdump,9327,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.627936,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9328,,
Ether,71,IP,57,UDP,37.0,DNS,29.0,,,920294224.641718,71,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.20,197.218.177.69,,53.0,53.0,week1_monday.tcpdump,9329,,
Ether,139,IP,125,UDP,105.0,DNS,97.0,,,920294224.642332,139,00:c0:4f:a3:58:23,00:10:7b:38:46:32,192.168.1.10,172.16.112.20,,53.0,53.0,week1_monday.tcpdump,9330,,
Ether,145,IP,131,TCP,111.0,SMTPResponse,91.0,,,920294224.6488392,145,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9331,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.66256,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9332,,
Ether,75,IP,61,TCP,41.0,SMTPRequest,21.0,,,920294224.688154,75,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9333,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,,,920294224.705076,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9334,,
Ether,75,IP,61,TCP,41.0,SMTPRequest,21.0,,,920294224.7055289,75,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9335,,
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,,,920294224.706412,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9336,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,,,920294224.706716,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9337,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,,,920294224.707616,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9338,,
Ether,93,IP,79,TCP,59.0,SMTPRequest,39.0,,,920294224.707958,93,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9339,,
Ether,92,IP,78,TCP,58.0,SMTPResponse,38.0,,,920294224.708791,92,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9340,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294224.709086,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9341,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920294224.711162,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9342,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,,,920294224.712416,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9343,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.713648,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9344,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.7148812,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9345,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.716112,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9346,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.717352,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9347,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.718624,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9348,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.719841,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9349,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.726815,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,16.0,25.0,2610.0,week1_monday.tcpdump,9350,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.7281789,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9351,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.7294108,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9352,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.730645,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9353,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.731911,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9354,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.733157,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9355,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.734393,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9356,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.7356212,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9357,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.736825,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9358,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.7388288,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,16.0,25.0,2610.0,week1_monday.tcpdump,9359,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.740223,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9360,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,,,920294224.74142,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9361,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.7467948,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,16.0,25.0,2610.0,week1_monday.tcpdump,9362,,
Ether,1048,IP,1034,TCP,1014.0,SMTPRequest,994.0,,,920294224.7477472,1048,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9363,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920294224.75162,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9364,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294224.751862,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,24.0,2610.0,25.0,week1_monday.tcpdump,9365,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920294224.752642,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,24.0,25.0,2610.0,week1_monday.tcpdump,9366,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.7533892,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,17.0,25.0,2610.0,week1_monday.tcpdump,9367,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.753558,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,16.0,2610.0,25.0,week1_monday.tcpdump,9368,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.75484,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.194,17.0,2610.0,25.0,week1_monday.tcpdump,9369,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.755528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.194,197.218.177.69,16.0,25.0,2610.0,week1_monday.tcpdump,9370,,
Ether,136,IP,122,TCP,102.0,SMTPResponse,82.0,,,920294224.780508,136,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9371,,
Ether,68,IP,54,TCP,34.0,SMTPRequest,14.0,,,920294224.781749,68,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9372,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920294224.782087,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9373,,
Ether,83,IP,69,TCP,49.0,SMTPRequest,29.0,,,920294224.7830688,83,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9374,,
Ether,90,IP,76,TCP,56.0,SMTPResponse,36.0,,,920294224.7833,90,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9375,,
Ether,87,IP,73,TCP,53.0,SMTPRequest,33.0,,,920294224.784257,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9376,,
Ether,86,IP,72,TCP,52.0,SMTPResponse,32.0,,,920294224.784483,86,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9377,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294224.785401,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9378,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,,,920294224.786632,104,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9379,,
Ether,711,IP,697,TCP,677.0,SMTPRequest,657.0,,,920294224.789952,711,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9380,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.802562,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,16.0,25.0,32779.0,week1_monday.tcpdump,9381,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,Padding,3.0,920294224.803186,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9382,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,,,920294224.805432,73,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9383,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,,,920294224.806318,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,24.0,32779.0,25.0,week1_monday.tcpdump,9384,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,,,920294224.8065528,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,24.0,25.0,32779.0,week1_monday.tcpdump,9385,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.80713,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,17.0,25.0,32779.0,week1_monday.tcpdump,9386,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.8076552,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,17.0,32779.0,25.0,week1_monday.tcpdump,9387,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.807833,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.50,16.0,25.0,32779.0,week1_monday.tcpdump,9388,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,920294224.807918,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,194.7.248.153,16.0,32779.0,25.0,week1_monday.tcpdump,9389,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294225.195672,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.114.168,197.182.91.233,2.0,3700.0,25.0,week1_monday.tcpdump,9390,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,920294225.1960268,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.182.91.233,172.16.114.168,18.0,25.0,3700.0,week1_monday.tcpdump,9391,,
