layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5
Dot3,54,LLC,40,Raw,37.0,,,,,921762783.687685,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,8807,,
Ether,60,Raw,46,,,,,,,921762784.172775,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_wednesday.tcpdump,8808,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762784.8632368,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,2.0,6685.0,80.0,week3_wednesday.tcpdump,8809,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762784.865972,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,18.0,80.0,6685.0,week3_wednesday.tcpdump,8810,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.866672,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6685.0,80.0,week3_wednesday.tcpdump,8811,,
Ether,310,IP,296,TCP,276.0,HTTP,256.0,HTTPRequest,256.0,921762784.867374,310,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,24.0,6685.0,80.0,week3_wednesday.tcpdump,8812,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.879766,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6685.0,week3_wednesday.tcpdump,8813,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,921762784.923638,1078,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,24.0,80.0,6685.0,week3_wednesday.tcpdump,8814,Raw,798.0
Ether,547,IP,533,TCP,513.0,HTTP,493.0,Raw,493.0,921762784.92409,547,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,24.0,80.0,6685.0,week3_wednesday.tcpdump,8815,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.924179,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,17.0,80.0,6685.0,week3_wednesday.tcpdump,8816,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.92565,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6685.0,80.0,week3_wednesday.tcpdump,8817,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.926502,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,17.0,6685.0,80.0,week3_wednesday.tcpdump,8818,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.9284072,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6685.0,week3_wednesday.tcpdump,8819,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762784.932107,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,2.0,6686.0,80.0,week3_wednesday.tcpdump,8820,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762784.93474,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,18.0,80.0,6686.0,week3_wednesday.tcpdump,8821,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.935412,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8822,,
Ether,370,IP,356,TCP,336.0,HTTP,316.0,HTTPRequest,316.0,921762784.936224,370,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,24.0,6686.0,80.0,week3_wednesday.tcpdump,8823,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762784.949767,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8824,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,921762785.017084,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8825,Raw,1231.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.018304,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8826,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.028514,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8827,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.032415,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8828,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.033641,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8829,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.034908,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8830,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.038572,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8831,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0422188,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8832,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0434152,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8833,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.044648,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8834,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.04588,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8835,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.048562,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8836,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.052188,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8837,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.053385,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8838,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.054619,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8839,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.055852,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8840,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0570812,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8841,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.0589608,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8842,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.062638,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8843,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.063795,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8844,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.065028,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8845,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0662608,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8846,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.067492,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8847,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.069386,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8848,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.07303,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8849,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0742072,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8850,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.07544,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8851,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.076675,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8852,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0779072,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8853,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.07917,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8854,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.081058,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8855,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.084691,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8856,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.085882,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8857,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.087115,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8858,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.088349,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8859,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.089608,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8860,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.091684,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8861,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.095346,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8862,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.09652,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8863,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.0977528,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8864,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.098986,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8865,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1002553,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8866,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1014788,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8867,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.103451,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8868,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.10707,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8869,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.108273,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8870,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.109504,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8871,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1107632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8872,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1120212,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8873,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.113446,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8874,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.113549,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8875,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1171528,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8876,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.11834,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8877,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.119604,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8878,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.120825,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8879,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1221392,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8880,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.122233,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8881,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.12582,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8882,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.127055,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8883,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.128314,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8884,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.12957,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8885,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1307788,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8886,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.132048,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8887,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.133342,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8888,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.133591,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8889,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.137151,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8890,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1383232,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8891,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.139532,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8892,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.14077,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8893,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.142018,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8894,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1433448,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8895,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.144664,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8896,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.1447632,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8897,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.14837,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8898,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.149548,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8899,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1507832,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8900,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.15235,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8901,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.153428,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8902,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.154685,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8903,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1559812,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8904,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.156085,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8905,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.1596632,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8906,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.160907,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8907,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.162448,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8908,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,921762785.163695,1514,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8909,,
Ether,1375,IP,1361,TCP,1341.0,HTTP,1321.0,Raw,1321.0,921762785.164851,1375,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,24.0,80.0,6686.0,week3_wednesday.tcpdump,8910,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.164948,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,17.0,80.0,6686.0,week3_wednesday.tcpdump,8911,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.1674552,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8912,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.167541,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,16.0,6686.0,80.0,week3_wednesday.tcpdump,8913,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.169846,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,17.0,6686.0,80.0,week3_wednesday.tcpdump,8914,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762785.17012,60,00:60:97:de:54:36,00:10:7b:38:46:32,136.149.63.132,172.16.112.149,16.0,80.0,6686.0,week3_wednesday.tcpdump,8915,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762785.68775,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,8916,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762786.6879288,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,8917,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762787.690787,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,8918,,
Dot3,54,LLC,40,Raw,37.0,,,,,921762788.687954,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_wednesday.tcpdump,8919,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762789.146011,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,24.0,1940.0,23.0,week3_wednesday.tcpdump,8920,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,Padding,5.0,921762789.147008,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,197.218.177.69,24.0,23.0,1940.0,week3_wednesday.tcpdump,8921,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,,,921762789.1650232,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,197.218.177.69,172.16.112.50,16.0,1940.0,23.0,week3_wednesday.tcpdump,8922,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,,,921762789.653316,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.149,136.149.63.132,2.0,6687.0,80.0,week3_wednesday.tcpdump,8923,,
