layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,applications,flow_id,day,week,day_week,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,payload_layers,header_length,payload_length
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.446183,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24761,None,0,HTTP,41967.0,monday,1,monday_1,0.0011769533157348,1286372.177858807,11179.0,97241.0,14.0,320.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4474132,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24762,None,0,HTTP,41967.0,monday,1,monday_1,0.0012303590774536,1230535.0752834028,12693.0,98755.0,15.0,321.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.448646,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24763,None,0,HTTP,41967.0,monday,1,monday_1,0.0012327432632446,1228155.160235954,14207.0,100269.0,16.0,322.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.450809,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24764,None,0,HTTP,41967.0,monday,1,monday_1,0.0021629333496093,699975.3368606702,14267.0,100329.0,17.0,323.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.454948,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24765,None,0,HTTP,41967.0,monday,1,monday_1,0.0041390657424926,14496.02488407592,15781.0,101843.0,18.0,324.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.456216,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24766,None,0,HTTP,41967.0,monday,1,monday_1,0.0012679100036621,1194091.059796916,17295.0,103357.0,19.0,325.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.45747,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24767,None,0,HTTP,41967.0,monday,1,monday_1,0.0012539625167846,1207372.612605761,18809.0,104871.0,20.0,326.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.458701,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24768,None,0,HTTP,41967.0,monday,1,monday_1,0.0012310743331909,1229820.1328556212,20323.0,106385.0,21.0,327.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.459911,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24769,None,0,HTTP,41967.0,monday,1,monday_1,0.0012099742889404,1251266.2573399015,21837.0,107899.0,22.0,328.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.461691,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24770,None,0,HTTP,41967.0,monday,1,monday_1,0.0017800331115722,850545.9758907045,21897.0,107959.0,23.0,329.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.465808,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24771,None,0,HTTP,41967.0,monday,1,monday_1,0.0041170120239257,14573.67616400278,23411.0,109473.0,24.0,330.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4670652,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24772,None,0,HTTP,41967.0,monday,1,monday_1,0.0012571811676025,1204281.4822681586,24925.0,110987.0,25.0,331.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.468351,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24773,None,0,HTTP,41967.0,monday,1,monday_1,0.0012857913970947,1177484.9352864826,26439.0,112501.0,26.0,332.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4695528,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24774,None,0,HTTP,41967.0,monday,1,monday_1,0.0012017488479614,1259830.623152465,27953.0,114015.0,27.0,333.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.47078,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24775,None,0,HTTP,41967.0,monday,1,monday_1,0.0012273788452148,1233522.9712509713,29467.0,115529.0,28.0,334.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.472603,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24776,None,0,HTTP,41967.0,monday,1,monday_1,0.0018228292465209,830576.9741678111,29527.0,115589.0,29.0,335.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.476721,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24777,None,0,HTTP,41967.0,monday,1,monday_1,0.0041180849075317,14569.879287885367,31041.0,117103.0,30.0,336.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4779892,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24778,None,0,HTTP,41967.0,monday,1,monday_1,0.0012682676315307,1193754.3483410096,32555.0,118617.0,31.0,337.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.479233,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24779,None,0,HTTP,41967.0,monday,1,monday_1,0.0012437105178833,1217325.07543372,34069.0,120131.0,32.0,338.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.480532,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24780,None,0,HTTP,41967.0,monday,1,monday_1,0.0012990236282348,1165490.7324951822,35583.0,121645.0,33.0,339.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4816892,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24781,None,0,HTTP,41967.0,monday,1,monday_1,0.0011571645736694,1308370.5070567632,37097.0,123159.0,34.0,340.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.481799,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24782,None,0,HTTP,41967.0,monday,1,monday_1,0.0001097917556762,13789742.141150923,37157.0,123219.0,35.0,341.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.485893,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24783,None,0,HTTP,41967.0,monday,1,monday_1,0.0040940046310424,14655.576973473488,38671.0,124733.0,36.0,342.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.487152,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24784,None,0,HTTP,41967.0,monday,1,monday_1,0.0012589693069458,1202571.0171385286,40185.0,126247.0,37.0,343.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.488378,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24785,None,0,HTTP,41967.0,monday,1,monday_1,0.0012259483337402,1234962.321275768,41699.0,127761.0,38.0,344.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.4896188,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24786,None,0,HTTP,41967.0,monday,1,monday_1,0.001240849494934,1220131.8581996348,43213.0,129275.0,39.0,345.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.490845,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24787,None,0,HTTP,41967.0,monday,1,monday_1,0.0012261867523193,1234722.196383434,44727.0,130789.0,40.0,346.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.492662,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24788,None,0,HTTP,41967.0,monday,1,monday_1,0.001816987991333,833247.1140270305,44787.0,130849.0,41.0,347.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.496787,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24789,None,0,HTTP,41967.0,monday,1,monday_1,0.0041249990463256,14545.45790827385,46301.0,132363.0,42.0,348.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.498044,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24790,None,0,HTTP,41967.0,monday,1,monday_1,0.0012569427490234,1204509.9119878605,47815.0,133877.0,43.0,349.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.499284,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24791,None,0,HTTP,41967.0,monday,1,monday_1,0.0012401342391967,1220835.5774295875,49329.0,135391.0,44.0,350.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5005232,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24792,None,0,HTTP,41967.0,monday,1,monday_1,0.0012391805648803,1221775.133429533,50843.0,136905.0,45.0,351.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.501776,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24793,None,0,HTTP,41967.0,monday,1,monday_1,0.0012527704238891,1208521.5065182224,52357.0,138419.0,46.0,352.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.502986,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24794,None,0,HTTP,41967.0,monday,1,monday_1,0.0012099742889404,1251266.2573399015,53871.0,139933.0,47.0,353.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.504216,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24795,None,0,HTTP,41967.0,monday,1,monday_1,0.0012301206588745,1230773.5741835448,55385.0,141447.0,48.0,354.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.5043088,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24796,None,0,HTTP,41967.0,monday,1,monday_1,9.27448272705078e-05,16324360.555269925,55445.0,141507.0,49.0,355.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5084492,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24797,None,0,HTTP,41967.0,monday,1,monday_1,0.0041403770446777,14491.433836231718,56959.0,143021.0,50.0,356.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5096211,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24798,None,0,HTTP,41967.0,monday,1,monday_1,0.0011720657348632,1291736.423108218,58473.0,144535.0,51.0,357.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.510862,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24799,None,0,HTTP,41967.0,monday,1,monday_1,0.0012406110763549,1220366.3411165562,59987.0,146049.0,52.0,358.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.512086,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24800,None,0,HTTP,41967.0,monday,1,monday_1,0.0012240409851074,1236886.6879626024,61501.0,147563.0,53.0,359.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.513349,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24801,None,0,HTTP,41967.0,monday,1,monday_1,0.00126314163208,1198598.764816912,63015.0,149077.0,54.0,360.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.5154,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24802,None,0,HTTP,41967.0,monday,1,monday_1,0.0020509958267211,738178.0012786981,63075.0,149137.0,55.0,361.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.519512,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24803,None,0,HTTP,41967.0,monday,1,monday_1,0.004111886024475,14591.84414228974,64589.0,150651.0,56.0,362.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.520752,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24804,None,0,HTTP,41967.0,monday,1,monday_1,0.0012400150299072,1220952.942895597,66103.0,152165.0,57.0,363.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5219789,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24805,None,0,HTTP,41967.0,monday,1,monday_1,0.001226782798767,1234122.2924885822,67617.0,153679.0,58.0,364.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.52321,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24806,None,0,HTTP,41967.0,monday,1,monday_1,0.0012311935424804,1229701.0565453137,69131.0,155193.0,59.0,365.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.523461,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24807,None,0,HTTP,41967.0,monday,1,monday_1,0.0002510547637939,6030556.748338082,69191.0,155253.0,60.0,366.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.524568,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24808,None,0,HTTP,41967.0,monday,1,monday_1,0.0011069774627685,54201.64548783114,70705.0,156767.0,61.0,367.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.525814,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24809,None,0,HTTP,41967.0,monday,1,monday_1,0.0012460947036743,1214995.9353295704,72219.0,158281.0,62.0,368.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.527039,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24810,None,0,HTTP,41967.0,monday,1,monday_1,0.0012249946594238,1235923.755546905,73733.0,159795.0,63.0,369.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.528291,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24811,None,0,HTTP,41967.0,monday,1,monday_1,0.0012519359588623,1209327.034088745,75247.0,161309.0,64.0,370.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.529483,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24812,None,0,HTTP,41967.0,monday,1,monday_1,0.0011919736862182,1270162.2674267427,76761.0,162823.0,65.0,371.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5307288,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24813,None,0,HTTP,41967.0,monday,1,monday_1,0.0012457370758056,1215344.7379904306,78275.0,164337.0,66.0,372.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.531976,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24814,None,0,HTTP,41967.0,monday,1,monday_1,0.0012472867965698,1213834.7043868871,79789.0,165851.0,67.0,373.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.533202,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24815,None,0,HTTP,41967.0,monday,1,monday_1,0.0012259483337402,1234962.321275768,81303.0,167365.0,68.0,374.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.5355928,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24816,None,0,HTTP,41967.0,monday,1,monday_1,0.0023908615112304,633244.5408855205,81363.0,167425.0,69.0,375.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.539757,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24817,None,0,HTTP,41967.0,monday,1,monday_1,0.0041642189025878,14408.464445207832,82877.0,168939.0,70.0,376.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.540997,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24818,None,0,HTTP,41967.0,monday,1,monday_1,0.0012400150299072,1220952.942895597,84391.0,170453.0,71.0,377.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.542269,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24819,None,0,HTTP,41967.0,monday,1,monday_1,0.0012719631195068,1190286.0835988754,85905.0,171967.0,72.0,378.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5434892,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24820,None,0,HTTP,41967.0,monday,1,monday_1,0.0012202262878417,1240753.4693239548,87419.0,173481.0,73.0,379.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.5435972,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24821,None,0,HTTP,41967.0,monday,1,monday_1,0.000108003616333,14018049.130242826,87479.0,173541.0,74.0,380.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.544862,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24822,None,0,HTTP,41967.0,monday,1,monday_1,0.0012646913528442,47442.40550476011,88993.0,175055.0,75.0,381.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.546119,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24823,None,0,HTTP,41967.0,monday,1,monday_1,0.0012570619583129,1204395.6862968232,90507.0,176569.0,76.0,382.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5473052,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24824,None,0,HTTP,41967.0,monday,1,monday_1,0.0011862516403198,1276289.067631394,92021.0,178083.0,77.0,383.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.548568,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24825,None,0,HTTP,41967.0,monday,1,monday_1,0.0012627840042114,1198938.215047673,93535.0,179597.0,78.0,384.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5498,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24826,None,0,HTTP,41967.0,monday,1,monday_1,0.0012320280075073,1228868.1675858733,95049.0,181111.0,79.0,385.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.551025,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24827,None,0,HTTP,41967.0,monday,1,monday_1,0.0012249946594238,1235923.755546905,96563.0,182625.0,80.0,386.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.552272,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24828,None,0,HTTP,41967.0,monday,1,monday_1,0.0012470483779907,1214066.7729662557,98077.0,184139.0,81.0,387.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5534712,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24829,None,0,HTTP,41967.0,monday,1,monday_1,0.0011992454528808,1262460.4882703775,99591.0,185653.0,82.0,388.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.5546992,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24830,None,0,HTTP,41967.0,monday,1,monday_1,0.001227855682373,1233043.9332038837,101105.0,187167.0,83.0,389.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295902.555955,1514,00:60:97:de:54:36,00:10:7b:38:46:32,131.84.1.31,172.16.117.132,16.0,80.0,10488.0,week1_monday.tcpdump,24831,None,0,HTTP,41967.0,monday,1,monday_1,0.0012558698654174,1205538.9190317988,102619.0,188681.0,84.0,390.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295902.55805,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,131.84.1.31,16.0,10488.0,80.0,week1_monday.tcpdump,24832,None,0,HTTP,41967.0,monday,1,monday_1,0.0020949840545654,722678.5314669398,102679.0,188741.0,85.0,391.0,4.0,54.0,6.0
